ans_id,code,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,BNN1relatiea1,BNN1relatiea1_o,V104,BNN1relatieb_1,BNN1relatieb_2,BNN1relatieb_3,BNN1relatieb_4,BNN1relatieb_5,BNN1relatieb_6,BNN1relatieb_7,BNN1relatieb_8,BNN1relatieb_9,BNN1relatieb_10,BNN1relatiec_1,BNN1relatiec_2,BNN1relatiec_3,BNN1relatiec_4,BNN1singlesa1,BNN1singlesa1_o,V116,BNN1singlesb_1,BNN1singlesb_2,BNN1singlesb_3,BNN1singlesb_4,BNN1singlesb_5,BNN1singlesb_6,BNN1singlesb_7,BNN1singlesb_8,BNN1singlesb_9,BNN1singlesb_10,BNN1singlesc_1,BNN1singlesc_2,BNN1singlesc_3,BNN1singlesc_4,BNN2relatiea,BNN2relatiea_1,BNN2relatiea_2,BNN2relatieb,BNN2relatiec1,BNN2relatiec1_o,BNN2singlesa,BNN2singlesa_1,BNN2singlesa_2,BNN2singlesb,BNN2singlesc1,BNN2singlesc1_o,BNN3relatiea,BNN3relatieb,BNN3relatiec,BNN3singlesa,BNN3singlesb,BNN3singlesc,V016,V090,V091,V092,V093,V094,V095,V002,V003,V004_1,V004_2,V088,V005,V006,V007,V066,V067,V067_o,V008,V012,V010,V010_o,V045,V013_1,V013_2,V013_3,V013_4,V014,V015,V015_o,V019,V019_1,V086_1,V086_2,V086_3,V086_4,V086_5,V086_6,V071,V022,V023_1,V023_2,V023_3,V076,V076_o,V077,V024_1,V024_2,V083,V083_o,V025_1,V025_2,V025_3,V025_4,V025_5,V082,V087_1,V087_2,V087_3,V087_4,V087_5,V027_1,V027_2,V027_3,V027_4,V027_5,V028,V085_1,V085_2,V085_3,V085_4,V100_1,V100_2,V100_3,V100_4,V100_5,V100_6,V100_7,V038,V039,V041,V048_1,V048_2,V048_3,V048_4,V049,V122,V050,V051_1,V051_2,V052_1,V052_2,V052_3,V052_4,V052_5,V053_1,V053_2,V053_3,V053_4,V053_5,V054,V084_1,V084_2,V084_3,V084_4,V102_1,V102_2,V102_3,V102_4,V102_5,V102_6,V102_7,V064b,V064c,V065,V097,V069,V089,V089_o,V020,V073,V074,V075,V078,V078_o,V079,V079_o,V096a,V096b,V096c,V096d,V096e,V096f,V017,V018,starttime,externalid,verzending,language,referer,completed,survey_panelId,survey_respondentId,survey_lastQuestion
6651,QKnQJdHaStHA5UBVyanCc2e6x5,,,,,,,,,,,19,Niemand heeft een ideale relatie,"Elke relatie is uniek, een ideale of perfecte relatie bestaat dan ook niet",0,0,0,1,0,0,1,1,0,0,1,4,5,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,"viagra, massage-/glijmiddelen",99999,3,,1,99999,,,99999,,99999,1,"bioscoop, uit eten of de kroeg",1,99999,,99999,5,1,3,3,3,1,1,1,36,2,2,6414,2,3,3,1,5,,1,5,2,0,3,2,2,4,4,3,1,,1,4,5,2,4,4,1,4,3,9,4,4,4,1,,1,2,2,2,,2,3,3,5,4,5,4,3,4,4,3,2,1,2,3,4,2,5,3,2,4,4,5,6,7,1,2,3,3,Evangeline Lilly,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,170,2,3,,99999,99999,99999,99999,1,,1,,99999,99999,99999,99999,99999,99999,3,1,01/16/15 05:15 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6656,DMGj5vhXftWZf3yn5ZJ4kPpCvb,,,,,,,,,,,19,ikzelf,Zolang je gelijkwaardig aan elkaar bent kan iedereen die relatie hebben &amp; op elk potje past een dekseltje..,0,1,1,0,0,0,0,1,0,0,3,3,4,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,glijmiddel met een smaakje,99999,3,ontbijt,0,99999,,,99999,,99999,1,Uit eten/drankje doen/stappen,2,99999,,99999,99999,1,3,2,2,1,1,2,28,2,2,8603,7,5,3,1,5,,1,6,1,0,1,3,4,5,4,7,4,,2,99999,5,5,5,5,1,5,2,10,3,5,5,5,school,2,2,2,2,,1,5,5,2,5,1,5,5,5,4,1,4,1,1,4,1,2,5,4,1,5,2,4,3,1,5,6,7,2,David Beckham,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,93,3,9,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,5,3,01/16/15 05:17 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6664,dbarNHpFSTwmrgeFWSQ6JXg79z,,,,,,,,,,,19,ik ken niemand met de ideale relatie,Bestaat niet,1,0,0,0,0,1,1,0,0,0,1,5,3,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,wil mijn vrouw niet,1,"croissantje, een eitje en jus d'orange",0,99999,,,99999,,99999,1,"Film, uit eten, kroeg",2,99999,,99999,99999,5,6,6,4,2,5,1,62,2,2,8935,7,5,1,2,1,,1,8,5,0,1,5,5,3,4,7,7,advertentie in de Leeuwarder Courant,1,5,5,3,5,5,1,5,2,10,4,5,5,5,"overal, ogen open houden",2,1,2,1,,1,5,1,2,3,15,4,4,4,5,1,1,4,1,2,2,2,2,4,1,5,2,5,4,7,3,6,1,5,Bette Middler 15 jaar geleden ,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,204,1,10,vrijheid,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,01/16/15 05:21 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6673,yycZbTa3H5f9qwPwQzSbeQZztJ,,,,,,,,,,,4,,Je ziet dat ze gelukkig zijn met elkaar en alles bespreekbaar maken zodat er geen onderlinge frustraties ontstaan.,0,0,1,0,1,0,1,0,0,0,4,3,2,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,"glijmiddel, vibrator, blindoek",99999,1,chips,0,99999,,,99999,,99999,2,"Borellen met vriendinnen, dansen",1,99999,,99999,99999,5,3,3,1,5,2,2,21,1,2,8899,7,5,1,1,5,,1,5,2,0,2,3,2,2,4,5,2,,2,99999,5,4,5,3,1,3,4,4,5,5,5,2,,2,2,2,7,"geen afspraak gemaakt, maar spreekt voor zich niet vreemd te gaan.",2,5,5,3,5,19,5,3,2,4,1,2,1,1,3,2,2,4,5,4,4,6,4,5,7,1,2,3,2,Geen idee. Gerard Butler qua uiterlijk en hoe hij in films speelt. Ik interesseer me niet in beroemdheden verder.,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,34,1,4,,4,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,2,01/16/15 05:27 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6679,8R9Ucuwq2vTJeAFmYtNQMG7Ejq,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,"Hebben een relatie, wonen samen en toch ieder hun eigen leven...  Heerlijk stel! ",1,1,0,0,0,0,0,1,0,0,4,2,4,1,99999,,,99999,,99999,2,99999,Niet nodig,3,,1,99999,,99999,1,Cafe/ feestje,2,99999,99999,99999,99999,99999,99999,99999,2,28,2,2,6043,2,4,2,2,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,2,1,3,3,6,15,2,2,2,2,3,3,4,3,5,3,2,2,2,2,2,4,3,3,4,5,3,7,2,1,6,3,Geen idee,2,85,1,3,,99999,99999,99999,99999,99999,,99999,,5,6,2,4,5,2,99999,99999,01/16/15 05:30 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6687,cfrK3NATnzEsmfcxCpa2seDqJ9,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,,.,0,0,1,1,0,0,0,1,0,0,2,4,5,2,99999,,,99999,,99999,2,99999,Geen idee,3,Pizza,0,99999,,99999,1,Met vrienden drinken en dansen,2,99999,99999,99999,99999,99999,99999,99999,1,24,2,2,9741,6,5,3,1,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,5,4,4,4,8,4,2,2,2,3,4,4,3,4,5,3,2,4,4,2,4,4,4,2,7,5,6,3,4,2,1,8,Domme vraag,1,23,1,1,,99999,99999,99999,99999,99999,,99999,,1,3,1,4,5,1,99999,99999,01/16/15 05:36 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6691,tz7VFaHuRRYfGdTKkZgjZpFR2d,,,,,,,,,,,2,,oke,0,0,1,0,1,1,0,0,0,0,5,3,5,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,25 jaar bij mekaar,1,,1,99999,,,99999,,99999,1,uit eten,1,99999,,99999,99999,1,2,3,2,3,1,1,50,2,1,7413,4,1,2,1,1,,1,8,8,0,1,1,1,5,1,7,2,,2,99999,5,5,5,5,2,5,3,8,5,5,5,3,,2,2,2,2,,1,3,5,3,4,8,5,5,5,4,1,2,4,4,4,3,1,3,3,2,4,2,1,4,7,6,5,3,3,chantal janzen,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,12,1,8,,3,3,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,2,2,01/16/15 05:38 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6713,eG9GSBfDZgXa4C23egvQkBaYW5,,,,,,,,,,,12,,Top stel,0,0,1,1,0,0,0,1,0,0,3,3,3,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,"Dildo, vibrator, cockringen, buttplug",99999,1,,1,99999,,,99999,,99999,1,Uiteten Bioscoop,1,99999,,99999,99999,5,2,6,4,5,1,1,38,2,2,6433,2,3,3,1,5,,1,6,6,0,1,4,5,5,3,6,1,,2,99999,5,4,5,5,1,5,3,8,4,5,5,1,,1,2,2,1,,1,4,3,2,4,7,5,3,5,1,1,2,1,1,2,3,1,4,3,2,4,5,4,6,7,2,3,1,2,Victoria koblenko,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,108,4,1,,3,3,2,2,1,,1,,99999,99999,99999,99999,99999,99999,5,2,01/16/15 05:59 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6727,cbBeg8baVHRGGPKeSfRHyHrkxz,,,,,,,,,,,5,,uitstraling,0,1,1,0,0,0,0,1,0,0,2,4,4,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,vibrator,99999,3,,1,99999,,,99999,,99999,1,"Kroeg, theater, film.",2,99999,,99999,99999,1,6,1,3,1,3,1,51,2,1,8938,7,3,2,2,5,,1,5,4,0,2,3,2,3,3,6,1,,2,99999,5,4,5,4,1,4,4,8,5,5,5,1,,1,2,2,2,,1,4,3,4,4,9,5,4,4,3,2,3,1,2,3,2,2,4,2,3,4,5,4,6,7,3,2,1,3,Julia Robberts,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,160,1,6,,3,3,2,2,1,,1,,99999,99999,99999,99999,99999,99999,4,3,01/16/15 06:08 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6728,JYTRYvBZ24Gu6BU9ZMYHGHV4t5,,,,,,,,,,,1,,Ze kennen elkaars zwakke en sterke kanten en weten daar goed mee om te gaan.,0,0,1,1,1,0,0,0,0,0,2,4,4,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,vibrator glijmiddel massageolie,99999,3,,1,99999,,,99999,,99999,1,Naar de kroeg.,1,99999,,99999,99999,5,2,1,3,1,1,1,41,1,2,7433,4,3,3,1,5,,1,8,4,0,1,3,3,3,3,7,5,,1,1,5,5,4,3,2,5,4,6,2,4,4,3,,2,2,2,2,,3,4,3,4,5,2,5,5,5,4,1,3,2,2,2,3,2,5,2,2,1,6,1,3,2,5,7,4,6,Geen idee,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,100,4,8,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,3,2,01/16/15 06:09 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6746,R9GKHhcwZbqQEC6QeDRfWq2hpH,,,,,,,,,,,1,,....,1,0,0,0,0,1,0,1,0,0,1,5,5,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,.......,1,,1,99999,,,99999,,99999,1,.....,1,99999,,99999,99999,1,6,3,4,5,1,1,38,2,2,7604,4,4,3,1,5,,2,6,1,0,1,3,1,1,4,7,3,,2,99999,5,5,5,5,5,4,3,10,3,4,4,2,,2,2,1,3,,2,2,5,3,2,5,5,5,5,3,1,3,1,1,4,1,1,3,3,1,5,1,5,6,7,4,3,2,4,....,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,160,3,9,,3,3,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,3,01/16/15 06:21 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6756,tv6KNJwSvQWcGS7VQppS8bbfx3,,,,,,,,,,,4,,-,0,0,0,1,1,0,0,0,1,0,1,3,3,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,vibrator,99999,3,,1,99999,,,99999,,99999,1,Biertje drinken,1,99999,,99999,99999,5,2,3,4,5,3,1,43,1,1,4456,12,3,2,2,2,,1,8,2,0,1,3,3,2,4,7,3,,2,99999,5,4,5,5,1,5,4,8,5,5,5,3,,2,2,2,1,,1,4,3,4,4,3,5,4,5,2,1,2,2,2,3,3,2,2,4,1,4,4,3,2,1,5,6,7,3,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,145,2,3,,2,3,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,2,01/16/15 06:32 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6758,DfFtXWtXUKR8nXDU38y8MeUdzP,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,??,1,1,0,0,1,0,0,0,0,0,1,1,5,4,99999,,,99999,,99999,2,99999,niet nodig,3,,1,99999,,99999,1,theater,2,99999,99999,99999,99999,99999,99999,99999,1,47,2,2,5014,8,3,2,1,1,,2,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,2,4,7,10,4,2,2,3,3,5,4,4,4,2,3,4,2,1,2,4,2,4,2,3,6,7,4,1,5,3,Peter vd Vorst,3,30,1,8,,99999,99999,99999,99999,99999,,99999,,1,6,2,4,5,1,99999,99999,01/16/15 06:33 PM,,0,0,http://bnn.dmd.omroep.nl/x/?S7Y1Mf_fa2tiamT8v8jW0NjY1PJ.jq25gYUxAAA21,1,0,0,V9999
6780,eF3W6qckhCBTb6jE3w7mfg9UXr,,,,,,,,,,,11,,Ieder zijn vrijheid,0,1,1,0,0,0,0,1,0,0,3,4,3,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,Wevibe,99999,3,,1,99999,,,99999,,99999,1,Tv kijkne,2,99999,,99999,99999,1,6,6,4,5,3,1,42,1,1,9462,5,4,2,1,5,,1,8,6,0,1,3,3,3,5,7,5,,1,2,5,5,5,4,1,4,4,8,2,2,5,3,,2,2,2,1,,3,2,4,4,3,2,5,5,4,4,1,4,3,2,5,4,1,3,5,2,4,7,6,5,4,1,3,2,7,Tony,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,180,4,8,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,2,1,01/16/15 06:56 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6791,xdeJVvDNKkMw2DzrfBAKVxJDWX,,,,,,,,,,,19,Ik,Omdat ik heel erg tevreden ben met hoe het nu is. Andere mensen vinden ons ook perfect.,0,0,1,0,1,0,0,1,0,0,3,3,2,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,Vibrators,99999,3,,1,99999,,,99999,,99999,1,"Uit eten, naar de bioscoop, winkelen of iets drinken in de stad.",1,99999,,99999,5,1,2,2,2,1,2,2,21,2,1,7513,4,5,1,1,5,,1,5,3,0,3,3,3,3,4,6,5,,2,99999,5,4,5,5,1,4,4,8,4,5,5,3,,2,2,2,3,,1,3,2,2,5,30,5,5,5,3,2,3,1,3,4,3,1,5,3,2,3,3,4,5,1,2,6,7,3,Channing Tatum,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,26,2,6,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,01/16/15 07:04 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6796,A2YP7fT5WQdEtACnHheGjS3B32,,,,,,,,,,,4,,Omdat die een zelfde soort relatie hebben als ik samen met mijn partner heb.,0,0,0,0,0,0,1,1,1,0,1,1,5,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,glijmiddel,99999,3,,1,99999,,,99999,,99999,1,stappen,1,99999,,99999,99999,1,2,1,3,5,1,1,42,1,2,9601,6,3,2,1,5,,1,8,1,0,1,3,4,3,4,7,4,,1,2,4,4,4,4,4,4,4,9,5,5,5,4,,2,1,2,2,,1,4,3,4,4,3,5,5,5,4,2,2,2,2,2,4,1,4,4,2,4,4,3,2,1,5,6,7,1,geen idee,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,312,3,9,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,5,2,01/16/15 07:08 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6797,zkjtVsxY2hp49CSZ6FRj8gR95g,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,"Zij vullen elkaar precies aan, doen hun eigen ding maar zijn er ook voor elkaar.",1,0,0,0,0,0,1,0,1,0,2,2,4,4,99999,,,99999,,99999,1,"Glijmiddel, dildo",99999,1,Chocolade,0,99999,,99999,3,"Stappen, wat drinken",1,99999,99999,99999,99999,99999,99999,99999,2,23,2,2,8261,4,5,1,2,5,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,5,5,5,3,8,4,2,2,2,2,4,5,4,5,5,3,1,2,2,2,4,4,3,3,5,7,6,4,1,3,2,6,Geen idee,1,48,4,8,,99999,99999,99999,99999,99999,,99999,,5,3,2,4,5,5,99999,99999,01/16/15 07:09 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6806,uyBvkPU7JGAcSZeakhcyMxMVmP,,,,,,,,,,,19,Ik zelf,Lat relatie,1,0,0,0,0,0,1,1,0,0,2,4,4,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,Trildingetjes,99999,3,,1,99999,,,99999,,99999,1,Theater,2,99999,,99999,5,1,1,3,1,1,1,1,45,2,1,7416,4,5,2,1,5,,1,5,3,0,3,3,3,3,4,7,1,,1,4,5,4,4,4,1,4,3,8,2,5,4,1,,1,2,2,1,,1,3,4,2,3,3,4,3,4,2,2,4,2,2,4,2,2,4,1,1,4,5,4,2,1,6,7,3,4,Geen idee,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,72,2,6,,99999,99999,99999,99999,1,,1,,99999,99999,99999,99999,99999,99999,2,1,01/16/15 07:12 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6808,pad4FJ4cxez4GzqW9SUaVN2RSA,,,,,,,,,,,8,,Ze zitten er zo happy uit en hebben veel liefde te geven,1,0,0,0,0,1,0,0,1,0,3,3,3,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,vibrator,99999,1,,1,99999,,,99999,,99999,1,Ik ga bijna niet uit. Maar die optie stond er niet tussen. ,2,99999,,99999,99999,5,6,2,4,5,5,2,42,2,1,4384,12,3,1,1,5,,3,7,5,0,2,5,2,4,5,5,3,,2,99999,5,5,5,5,1,5,3,9,5,5,5,3,,1,2,2,2,,1,5,5,5,5,40,5,5,5,1,1,5,1,1,5,1,1,5,5,1,5,6,3,2,1,5,7,4,6,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,84,1,6,,2,2,2,2,1,,1,,99999,99999,99999,99999,99999,99999,3,2,01/16/15 07:13 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6853,eDHQdbJMVPtf6yzuG6uEUaUy3G,,,,,,,,,,,19,Wij zelf,Omdat we super gelukkig zijn!,0,1,0,0,0,1,1,0,0,0,3,2,3,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,"We hebben ze wel maar geberuiken ze eigenlijk nooit, het is zo al enorm lekker samen!",1,,1,99999,,,99999,,99999,1,"Eten, bios oid",2,99999,,99999,99999,5,6,6,4,5,5,2,42,1,1,4585,12,5,3,1,5,,1,6,3,0,1,4,3,4,4,7,1,,1,1,5,4,5,5,1,5,4,8,4,4,4,3,,1,2,2,2,,1,2,5,2,5,5,5,5,5,3,1,2,1,2,4,2,2,5,2,1,4,3,2,4,1,6,7,5,6,Sam Heughan,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,140,4,1,,99999,99999,99999,99999,1,,2,,99999,99999,99999,99999,99999,99999,5,3,01/16/15 07:49 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6858,WPDTZktDctPUN4nf7Ja6m5R8Jt,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,,Vullen elkaar aan,0,0,1,0,0,0,1,1,0,0,2,3,4,2,99999,,,99999,,99999,2,99999,Geen idee,1,,1,99999,,99999,1,Biertje met vrienden in de kroeg,1,99999,99999,99999,99999,99999,99999,99999,1,35,2,2,6043,2,5,1,2,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,2,2,3,4,5,3,2,2,2,2,3,3,2,4,5,5,2,2,2,1,4,4,2,2,2,5,1,3,4,7,6,3,Geen. Zou nooit een beroemdheid willen daten. In showbizz bestaan volgens mijn geen goede relaties,2,83,4,8,,99999,99999,99999,99999,99999,,99999,,1,6,1,4,5,1,99999,99999,01/16/15 07:52 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
6872,edvfyR5urVQkF8KFTUV9yZXjeK,,,,,,,,,,,4,,ze vullen elkaar aan op alle vlakken,0,0,1,0,1,0,0,1,0,0,2,3,3,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,dildo,99999,3,ijs of chocoas,0,99999,,,99999,,99999,1,naar vriendinnen,1,99999,,99999,99999,5,3,1,4,1,3,2,50,2,2,9502,6,2,1,2,5,,1,8,3,0,1,3,3,2,4,7,5,,1,3,5,3,4,3,1,4,3,5,3,4,4,3,,2,2,2,2,,4,3,5,4,3,8,5,3,4,4,3,2,2,3,3,2,1,2,4,3,3,4,6,2,1,5,7,3,3,johnny depp,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,158,4,3,,3,3,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,2,1,01/16/15 08:09 PM,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
