ans_id,code,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,V090,V091,V092,V093,V094,V095,V002,V003,V004_1,V004_2,V088,V005,V006,V007,V066,V067,V067_o,V008,V012,V010,V010_o,V045,V013_1,V013_2,V013_3,V013_4,V014,V015,V015_o,V016,V017,V018,V019,V019_1,V086_1,V086_2,V086_3,V086_4,V086_5,V086_6,V071,V022,V023_1,V023_2,V023_3,V076,V076_o,V077,V024_1,V024_2,V083,V083_o,V025_1,V025_2,V025_3,V025_4,V025_5,V082,V082_o,V087_1,V087_2,V087_3,V087_4,V087_5,V027_1,V027_2,V027_3,V027_4,V027_5,V028,V085_1,V085_2,V085_3,V085_4,V100_1,V100_2,V100_3,V100_4,V100_5,V100_6,V100_7,V038,V039,V041,V048_1,V048_2,V048_3,V048_4,V049,V081,V081_o,V050,V051_1,V051_2,V052_1,V052_2,V052_3,V052_4,V052_5,V053_1,V053_2,V053_3,V053_4,V053_5,V054,V084_1,V084_2,V084_3,V084_4,V064a_1,V064a_2,V064a_3,V064a_4,V064a_5,V064a_6,V064a_7,V064b,V064c,V065,V097,V069,V089,V089_o,V020,V073,V074,V075,V078,V078_o,V079,V079_o,V096a,V096b,V096c,V096d,V096e,V096f,starttime,externalid,verzending,language,referer,completed,survey_panelId,survey_respondentId,survey_lastQuestion
1704,pY9QDemsxBpsA5j2W78eGEZMvs,,,,,,,,,,,5,2,3,3,5,1,2,19,1,1,3454,9,5,1,1,5,,1,5,1,0,3,5,2,4,4,6,5,,2,5,1,2,99999,5,5,5,5,1,5,5,9,5,5,5,3,,2,2,2,2,,1,4,5,2,4,2,0,5,4,5,2,1,3,1,1,3,3,1,5,4,3,3,2,5,1,3,4,7,6,1,Ryan Gosling,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,31,3,9,,1,1,1,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 12:26 PM,,0,0,https://m.facebook.com/,1,0,0,V9999
1705,WUYG4rjwg47CDqMHZu2Q6t4NPV,,,,,,,,,,,1,1,2,4,1,1,1,18,1,2,7815,5,3,1,2,5,,1,4,2,0,3,5,1,3,4,1,5,,5,5,4,2,99999,5,3,3,3,1,5,1,4,3,1,3,3,,2,2,2,2,,1,3,5,1,3,5,0,3,3,3,1,3,1,1,1,1,3,2,5,4,3,4,7,6,4,5,1,2,3,3,Weet ik niet,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,12,2,6,,4,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 12:28 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
1706,wCUUjSF2TXD2MsbTTEKyC2AeDn,,,,,,,,,,,5,6,6,4,5,1,2,23,2,1,3585,9,5,1,1,5,,1,5,3,0,3,5,5,3,4,5,2,,5,5,1,2,99999,5,4,4,5,1,5,3,9,4,5,5,2,,2,2,2,2,,1,2,5,2,4,5,0,5,5,5,4,1,3,3,2,4,2,2,4,5,1,4,5,3,6,7,4,1,2,1,Waldemar torenstra ,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,30,4,1,,1,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 12:36 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
1708,KrbqXm3cHzdDSGtXpmhcPww6EB,,,,,,,,,,,5,6,6,1,5,5,2,19,2,1,9715,6,4,1,1,5,,1,5,3,0,3,4,4,3,4,4,2,,1,4,1,2,99999,5,3,4,4,1,5,1,9,5,3,5,3,,2,2,2,1,,1,2,4,1,2,5,0,5,3,4,2,1,2,1,1,1,1,2,3,2,1,1,4,5,6,7,1,2,3,3,"Jonny Deph, hij is mooi, heeft humor en hopelijk aardig",2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,11,1,4,,4,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 01:05 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
1709,v5EqgD6TfgfzBr8s6R2D8YrjZH,,,,,,,,,,,1,4,3,4,5,3,2,18,2,2,5611,1,5,2,1,5,,1,5,1,0,3,4,3,2,2,5,5,,5,5,4,2,99999,5,2,3,3,3,5,2,6,5,5,4,4,,2,2,2,2,,3,5,4,2,3,1,0,3,3,1,4,1,2,2,2,2,4,2,4,4,2,2,6,3,5,7,4,1,2,1,Geen ,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,17,4,9,,2,4,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 01:06 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
1710,BnXZ3Aqbgv4B8Rk7HtZZE5QHt4,,,,,,,,,,,1,6,3,4,5,1,2,19,2,2,5343,1,5,1,2,5,,2,4,4,0,3,5,4,2,4,1,4,,3,5,1,2,99999,5,3,5,5,1,5,2,9,5,5,5,2,,1,2,2,1,,1,3,5,1,4,6,0,5,5,5,1,1,1,1,1,1,4,1,5,5,3,3,3,4,1,2,5,7,6,3,?,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,36,1,1,,1,1,1,2,2,,1,,99999,99999,99999,99999,99999,99999,12/09/14 01:08 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
1715,ntBFt9fHmSrMVC5YHajJmpDhct,,,,,,,,,,,5,2,2,4,3,2,2,21,1,1,2651,11,5,1,1,1,,1,5,4,0,3,4,3,3,4,5,4,,2,3,1,2,99999,3,2,2,1,2,3,1,7,2,2,4,2,,2,2,2,2,,3,3,4,1,5,2,0,3,1,2,4,2,5,3,2,2,2,1,4,4,3,3,5,4,6,7,3,2,1,2,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,40,4,8,,3,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 01:28 PM,,0,0,https://m.facebook.com/l.php?d=AQG7Nk8KTnk-hfuKJHYmby-jQ7HzvIkdu6qVrFzSbIRYLZh88lu1yoJrX8YKKSV4qyON7Q&u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=rAQFkDrrH&s=1&enc=AZN1pJCtNMHvCMOSwT8YBRTAUCje0RgUl9M39q7-cyXhyDLjA06NnAQKlgKeWd,1,0,0,V9999
1727,8SyUnbXADGPtSgtspqzZpteSGb,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,34,1,2,5251,1,3,1,2,5,,1,1,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,3,3,3,2,7,20,0,3,1,2,2,4,4,3,5,4,3,2,2,2,2,4,5,1,3,3,2,2,2,0,0,1,3,Noah,2,240,2,8,,99999,99999,99999,99999,99999,,99999,,1,6,2,4,5,5,12/09/14 02:40 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
1731,q4tw37JS7ZQbzJjFuYvgWXdQRz,,,,,,,,,,,5,3,2,4,5,1,2,23,1,1,3607,9,3,2,1,5,,1,5,1,0,2,4,2,2,4,2,5,,3,5,3,2,99999,4,4,4,4,1,4,2,4,4,4,4,3,,2,2,2,2,,3,3,4,2,4,4,0,4,3,4,4,2,3,2,1,2,2,1,4,4,2,4,3,4,2,1,5,7,6,3,Ryan goslin ,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,3,3,6,,2,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 02:43 PM,,0,0,https://m.facebook.com/l.php?d=AQH0zUEVMdwHhSCGSBNjYSR9V7yR0UPNmtBO-CrkMOY3icoUyJgAeWQhj_ds80A2WbIp7w&u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=GAQHDwBHu&enc=AZOPJ49psF07szT3g6bmG04WfqTlkLS6To8O_RIEFJtmpI8mroYYhl2ZqHfynknsg3,1,0,0,V9999
1732,utvJpMjsDtJQXJJYPGKyqmgW8D,,,,,,,,,,,5,3,3,3,5,1,2,20,2,2,8081,3,3,1,1,6,Christelijk,1,4,1,0,3,3,2,1,2,1,5,,2,3,1,2,99999,5,5,5,4,2,5,4,9,4,2,4,3,,2,2,2,1,,2,3,5,1,3,2,0,5,5,5,3,2,2,1,2,3,3,2,2,3,1,5,4,7,3,1,2,5,6,3,-,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,3,1,10,gebrek aan eerlijkheid,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 03:07 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
1734,Juf4yY6HyY7TkKjFtcyJGrerWg,,,,,,,,,,,1,2,3,3,2,1,2,24,2,2,3511,9,5,1,1,5,,1,5,3,0,2,4,1,4,4,6,2,,5,5,3,2,99999,5,4,5,5,1,5,2,8,4,5,5,2,,2,2,2,1,,1,3,5,3,4,12,0,5,5,5,2,1,2,2,2,2,4,1,5,2,3,2,3,4,2,1,5,7,6,1,"Qua uiterlijk een mix tussen Leonardo di Caprio, Ryan Gosling, Michiel Huisman en Daan Schuurmans. Qua innerlijk zou ik het niet weten.",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,40,1,1,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 03:27 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
1735,GpEE5Uh4KaqUzgWUDRfaEfChuz,,,,,,,,,,,1,3,2,1,2,2,2,41,2,1,1072,10,5,3,2,1,,1,8,2,0,1,5,3,5,5,7,5,,1,5,3,1,3,5,4,5,5,1,5,5,8,3,2,5,2,,2,1,2,1,,2,2,4,2,4,20,0,5,5,5,4,2,2,2,2,4,2,2,1,1,1,2,1,2,6,5,4,3,7,4,"een cocktail van matt damon, ben affleck en andy garcia",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,120,1,6,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 03:33 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
1748,cjUxmn4Y2bfgRR8rVWtGqFXhuS,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,23,2,2,9717,6,5,1,2,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,3,4,7,12,0,3,2,2,3,4,4,5,2,3,1,2,3,4,2,5,1,3,3,4,1,2,2,1,0,0,2,"John Cleese: intelligent, denkt na over de wereld om zich heen, ongelooflijk goed in zijn vak en hij heeft humor.",1,18,1,8,,99999,99999,99999,99999,99999,,99999,,1,2,3,1,2,1,12/09/14 04:21 PM,,0,0,https://www.facebook.com/a.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&__tn__=%2AI&xt=3.AQLRGw_qwwnvnrVasQXujshWtuXxJWkSXQJdP45aiIVa0UhtIrBoA4ozo3bjkcKHLftmM2JbIXE0bDpVaFvcnHr18-pB3p4AamVk3n-sR6si_ziDGCSHyjvTwooQnY-l_zpf-5WG,1,0,0,V9999
1751,QTpjxDsj8u5z2yzgE9WFvHXqSC,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,18,1,1,9351,6,4,1,1,2,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,1,5,3,8,3,0,4,2,2,1,3,5,1,5,1,2,1,3,3,1,3,1,1,1,2,1,2,2,1,1,1,6,Ik ben totaal niet op de hoogte van hoe beroemdheden zijn. Daar houd ik me niet mee bezig. Ik kan alleen iets zinnigs zeggen over het uiterlijk. Qua uiterlijk zou het dan Nick Bateman zijn.,1,8,2,8,,99999,99999,99999,99999,99999,,99999,,1,6,6,4,5,2,12/09/14 04:24 PM,,0,0,http://www.hzt.nl/romeoenjulia,1,0,0,V9999
1752,QxvQFNyDA9aW7yFEAYRGa7KJnz,,,,,,,,,,,1,2,3,1,1,2,2,21,2,1,9741,6,5,1,1,2,,1,5,1,0,3,5,3,3,3,5,5,,1,5,1,2,99999,5,4,5,4,1,4,2,9,4,5,5,3,,2,2,2,2,,1,3,5,1,2,0,0,5,5,5,2,1,2,1,1,4,2,2,4,2,1,5,4,6,2,1,5,7,3,6,Geen een. Ik zou geen relatie met een beroemdheid willen.,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,20,3,9,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 04:27 PM,,0,0,https://m.facebook.com/l.php?d=AQGm2bpMBXfCHRqaoC9Uo1U6KT2Ps8llwSLen_SI4JHlYTPrYaVixoLD91Nr1gioFEv5uA&u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=yAQHI_z-G&s=1&enc=AZOLgKqh2uehhWhb35zwUwEts6ad0YB4b2wKBn0t3WjQn8jTMQ9NcEdh3EC-BL,1,0,0,V9999
1759,BW6atuXeVh8DqzS2bDnrqz5zSA,,,,,,,,,,,1,1,3,1,1,1,1,23,2,1,9741,6,5,1,1,2,,1,5,4,0,3,4,3,2,4,5,7,Woonden in zelfde studentenhuis,1,5,1,2,99999,5,5,5,4,2,5,4,8,3,3,5,3,,2,2,2,1,,3,5,3,1,5,0,0,5,5,5,3,1,2,2,3,3,2,2,2,5,3,3,6,7,3,4,2,5,1,3,"Dit vind ik onzin, beroemdheden zijn vaak de meest irritante en individualistische personen die er zijn.",2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,22,1,8,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 04:52 PM,,0,0,http://www.hzt.nl/romeoenjulia,1,0,0,V9999
1769,HQQDwhj7VHtgWCs8vfjgGJNJbZ,,,,,,,,,,,1,6,2,4,3,5,2,18,1,1,9611,6,3,1,2,5,,1,5,2,0,3,4,3,1,3,5,4,,3,3,4,2,99999,5,3,5,4,2,4,1,8,3,4,3,5,"Overal, zolang het maar niet op een plek is waar je elkaar standaard ziet.",2,2,2,2,,2,4,5,2,2,2,0,5,3,5,3,2,1,1,2,3,4,2,3,5,3,3,3,1,2,4,6,7,5,1,Dat zou ik niet kunnen zeggen. Ik ken geen beroemdheid persoonlijk en heb dus geen idee hoe ze zijn.  Wat uiterlijk betreft ongeveer iets als...  Zak Henri/Channing Tatum,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,19,4,10,de verliefdheid was over,1,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 05:20 PM,,0,0,https://m.facebook.com/l.php?d=AQGayWHsocF4gzmNdmDSFTsqAjVDtPp7Cv4mwaTYrMVPPYlPe8QVBv5J_acJXlOakeZ1_g&u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=MAQFb7zYJ&s=1&enc=AZMGDjtu7pQSq9weXZqmLmtzFZcaTsPtmqk7PKzEyMdetebjiBSUCF2M0fUfUm,1,0,0,V9999
1772,8UpvPKtT2c9td75RsT67ghPJFT,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,18,1,1,7672,4,2,2,1,2,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,3,2,3,5,3,0,4,1,2,3,3,4,5,5,5,5,5,3,1,1,2,4,1,5,0,3,2,5,0,0,0,3,Ik heb geen idee.,1,5,1,10,Ik irriteerde me aan hem met alles wat hij deed,99999,99999,99999,99999,99999,,99999,,5,6,6,4,5,5,12/09/14 05:41 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
1773,sVCaUj52DmSNxaTHVRJuXD34DA,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,22,1,1,3993,9,5,2,1,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,3,3,3,3,8,1,0,3,2,2,2,2,5,2,4,5,4,3,3,4,2,4,4,3,3,1,1,3,2,2,0,1,6,geen idee,1,12,4,8,,99999,99999,99999,99999,99999,,99999,,1,3,3,4,3,5,12/09/14 06:00 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
1775,hMqKbeHDUsugbKkF5wupytqUt6,,,,,,,,,,,1,3,2,3,3,1,2,21,2,1,5021,1,5,1,2,1,,1,5,2,0,3,5,3,4,4,3,4,,5,5,1,2,99999,5,4,5,4,2,5,3,7,4,5,5,4,,2,2,2,2,,2,4,4,2,4,8,0,4,3,3,2,2,2,1,1,2,3,2,3,4,2,2,2,6,4,7,1,3,5,6,-,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,5,2,8,,2,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 06:03 PM,,0,0,http://m.facebook.com,1,0,0,V9999
1777,4K39tTGS2qUbjqphmz3y6c6nDT,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,18,2,2,8861,7,3,1,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,3,3,2,4,3,1,0,4,2,2,3,5,4,2,4,2,4,4,2,3,1,2,3,2,4,2,1,3,2,1,0,1,3,Ian Somerhalder Enrique Iglesias ,1,12,4,8,,99999,99999,99999,99999,99999,,99999,,1,2,6,4,5,1,12/09/14 06:07 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
1780,f3PWuryHud9rKK4nHWSSjBQsah,,,,,,,,,,,1,3,2,2,2,1,2,18,1,1,4542,12,2,1,1,5,,1,5,3,0,3,3,3,1,3,5,1,,5,4,1,2,99999,5,5,5,5,1,5,4,10,4,4,4,4,,1,2,2,2,,1,4,4,1,2,1,0,4,4,4,1,1,3,2,2,2,2,1,4,4,3,4,1,2,4,7,6,3,5,3,Geen?,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,17,2,10,Hij vond mij niet meer leuk,1,1,2,2,4,Skype,2,,99999,99999,99999,99999,99999,99999,12/09/14 06:18 PM,,0,0,http://m.facebook.com,1,0,0,V9999
1782,M8VnUkjTuQ9c8ThGQyPNSAGHNW,,,,,,,,,,,5,3,3,4,1,2,2,23,2,2,3563,9,4,1,2,5,,1,6,3,0,1,5,4,4,2,6,5,,1,2,1,2,99999,4,2,3,3,4,5,4,7,2,5,4,3,,2,2,2,2,,1,3,4,2,4,9,0,4,3,4,4,2,2,2,5,2,4,2,5,3,2,4,4,2,1,3,5,6,7,1,Justin Timberlake,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,30,2,1,,2,1,1,1,99999,,99999,,99999,99999,99999,99999,99999,99999,12/09/14 06:31 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
1788,vpCmptMf6KxgCadaCbSTNvTtVr,,,,,,,,,,,1,3,2,3,3,1,2,21,2,2,4822,1,4,1,1,5,,1,5,3,0,3,3,1,2,3,2,1,,3,4,1,2,99999,5,4,5,5,1,5,2,8,4,4,4,4,,1,2,2,1,,1,1,5,1,4,2,0,5,3,3,1,1,2,1,1,1,1,1,5,4,2,4,2,3,4,1,5,6,7,4,-,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,11,1,1,,2,1,2,1,2,,4,gewoon een drankje drinken en kletsen,99999,99999,99999,99999,99999,99999,12/09/14 07:00 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
1794,qsQq37vXV3RdSnppQZWakEuKKr,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,23,1,1,3481,9,3,2,2,5,,1,1,4,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,2,4,3,2,6,25,0,4,2,1,3,3,4,2,5,3,1,2,1,4,2,2,4,2,4,1,3,3,2,0,1,0,3,Jennifer lawrence,1,24,1,10,Ik wou meer vrijheid,99999,99999,99999,99999,99999,,99999,,1,3,1,3,5,3,12/09/14 07:13 PM,,0,0,http://m.facebook.com/,1,0,0,V9999
1795,YwhTH2sKpAaWP82eCcE4msmtKt,,,,,,,,,,,1,2,3,2,1,2,2,18,1,1,1033,10,3,2,1,5,,3,5,3,0,2,2,1,1,3,6,5,,3,3,3,2,99999,4,5,4,5,1,3,4,6,3,4,3,1,,1,2,2,2,,2,1,4,3,4,4,0,5,4,5,4,3,4,2,3,3,5,1,3,4,2,5,5,1,3,2,6,4,7,3,Channing Tatum,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,37,1,1,,1,1,2,2,3,,1,,99999,99999,99999,99999,99999,99999,12/09/14 07:16 PM,,0,0,http://m.facebook.com,1,0,0,V9999
1797,aeabdmVwxA3QV9w2A9Rx3f2Jnw,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,24,2,1,3524,9,5,1,1,5,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,3,3,2,6,7,0,2,2,2,2,4,5,2,5,5,4,2,2,4,2,2,4,2,2,2,1,2,2,0,2,1,6,Richard armitage,1,11,4,8,,99999,99999,99999,99999,99999,,99999,,1,2,2,4,3,1,12/09/14 07:19 PM,,0,0,https://m.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=NAQFqXgQm&enc=AZP7zCg0O3oBHo_tBsjOohrDyD_8ZH2dcPQoDB7kC-QPRac4HvNC26LJnLngsyK0FDuZVSZWihA0CkMQUJHz6SlBcNBLU3nEPgXUNKQJXsbISIwgcb7hJJHYOXz_zymhVUgrobPwDzx,1,0,0,V9999
1800,BDDBCXgPhnSyHQyaUXZ27rRk2w,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,22,2,1,4815,1,5,1,1,5,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,2,2,2,8,7,0,4,2,2,3,3,2,2,5,4,1,3,2,4,2,5,4,1,1,3,2,1,3,1,0,0,6,"Haha serieus? Komt dit in de Cosmogirl oid ;) Nou. Ehm. Wat een moeilijke vraag, hier heb ik nog nooit over nagedacht... Laat ik dan Matt Corby zeggen: een (erg mooie) Australische zanger. Puur op uiterlijk, want persoonlijk ken ik hem helaas (nog) niet;)",1,3,1,6,,99999,99999,99999,99999,99999,,99999,,5,6,6,4,5,5,12/09/14 07:23 PM,,0,0,https://m.facebook.com/l.php?d=AQGSApmEDSA1KUYjPhF9DtBPEtHHiWCxZrdBNfpMITpk21i_18nxr0nmJVo&u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=YAQFUY_m8&s=1&enc=AZNIPf7azaiOYnSD-R77i7Lp9aYsBA2LXY1ePEIhWTzHadZGshVSmSclFHdI7JMpAz-gaWLZV,1,0,0,V9999
